VARIABLES = "y/h", "u", "v", "P", "nuhat", "y+", "U+", "uprime+", "vprime+", "wprime+", "r12+", "muT"
ZONE t="turbulent profile"
1.11261111e-03	4.52579926e+01	2.77666693e-03	9.72496813e+04	1.07148491e-03	1.99392082e+02	1.80537038e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
1.04676342e-03	4.48725474e+01	2.58344388e-03	9.72496809e+04	1.01381139e-03	1.87591456e+02	1.78999472e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
9.84811900e-04	4.44889407e+01	2.40407819e-03	9.72496805e+04	9.58785364e-04	1.76489066e+02	1.77469241e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
9.26525952e-04	4.41070328e+01	2.23750613e-03	9.72496801e+04	9.06344999e-04	1.66043586e+02	1.75945786e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
8.71688631e-04	4.37266945e+01	2.08275456e-03	9.72496797e+04	8.56421894e-04	1.56216138e+02	1.74428592e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
8.20095829e-04	4.33478056e+01	1.93893239e-03	9.72496794e+04	8.08942250e-04	1.46970144e+02	1.72917180e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
7.71555510e-04	4.29702545e+01	1.80522276e-03	9.72496791e+04	7.63827994e-04	1.38271188e+02	1.71411104e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
7.25887002e-04	4.25939363e+01	1.68087615e-03	9.72496788e+04	7.20997808e-04	1.30086892e+02	1.69909947e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
6.82920324e-04	4.22187525e+01	1.56520409e-03	9.72496785e+04	6.80368078e-04	1.22386793e+02	1.68413314e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
6.42495547e-04	4.18446089e+01	1.45757352e-03	9.72496783e+04	6.41853744e-04	1.15142231e+02	1.66920831e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
6.04462207e-04	4.14714143e+01	1.35740174e-03	9.72496781e+04	6.05369064e-04	1.08326240e+02	1.65432134e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
5.68678739e-04	4.10990790e+01	1.26415185e-03	9.72496778e+04	5.70828282e-04	1.01913451e+02	1.63946865e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
5.35011954e-04	4.07275127e+01	1.17732866e-03	9.72496776e+04	5.38146213e-04	9.58799949e+01	1.62464663e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
5.03336541e-04	4.03566226e+01	1.09647499e-03	9.72496774e+04	5.07238735e-04	9.02034143e+01	1.60985158e+01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-0.00000000e+00	5.21660011e-06
